created_at,full_text,sentiment
2020-11-20T12:15:10+00:00,"Menteri Pendidikan dan Kebudayaan Nadiem Makarim mengatakan keragaman situasi risiko covid-19 di tingkat kecamatan sampai desa yang menjadi pertimbangan pihaknya mengizinkan pemerintah daerah membuka sekolah di semua zona. 
 
 #ZonaRequestMalam #MGTRADIO",2
2020-11-20T12:34:32+00:00,"@lavenderiosa @wonjoonvely @juststfudude @jiamiesse Semuanya ada plus minusnya, kalo misal ada yang liat tadi menteri pendidikan Nadiem Makarim membahas dampak negatif PJJ bagi anak. Dan kalau sekolah dibuka juga takutnya ada cluster baru penyebaran covid",0
2020-11-20T12:40:10+00:00,"@rezaspn Tahan!!!! 
 Tunggu kejelasan dr menteri yg ditunjuk urus covid katanya 2 pekan aja nyatanya hingga kini no konpressðŸ˜Œ",0
2020-11-20T13:33:53+00:00,"Dalam pengumuman penyelenggaraan pembelajaran semester genap tahun ajaran 2020/2021 di masa pandemi COVID-19, Menteri Pendidikan dan Kebudayaan, Nadiem Makarim bakal membolehkan kuliah tatap muka untuk perguruan tinggi.",2
2020-11-20T13:36:14+00:00,Covid-19: Saya saran Menteri tukar bidang,2
2020-11-20T14:10:05+00:00,"@Reiza_Patters Setuju penanganan Covid19 harus diprioritaskan, tp yg lebih memprioritaskan Pilkada kan adl Pemerintah, membiarkan kegiatan Pilkada yg melibatkan massa di Solo dan Medan juga Pemerintah.
 Yg anggap enteng covid sblm pendemi juga para menteri",0
2020-11-20T16:34:25+00:00,ganjar hrs belajar tata negara. gubernur itu dipilih lsg oleh rakyat. yg bs mencabut mandat adalah rakyat..ingat menteri itu tdk dipilih rakyat. enak aja protokol covid dipakai alasan memecat kepala daerah.,2
2020-11-20T17:25:13+00:00,"@KompasTV Sehrsnya Menteri @Kemdikbud_RI @nadiemmakarim
 tidak ter-buru2 mengizinkan Sekolah Tatap Muka..
 
 Lihat mis.nya bbrp hari terakhir ini di Hongkong atau New York..
 Sekolah2 di sana ditutup kembali karena meningkatnya penderita Covid-19 di Sekolah..",0
2020-11-20T18:08:12+00:00,"Negara aja yang lawak boss, masak pertama di ijinin setelahnya dipermasalahkan, malah para menteri ditengah parahnya Covid malah buat Konser. Lu kok diam ? Kalau peduli adil dong",0
2020-11-21T02:15:01+00:00,"@Ywd_ya Grup menteri pendidikan ada 2 kali ya, yg satu gak ada satgas covid",2
2020-11-21T03:34:33+00:00,@CNNIndonesia Ini dapat peringatan dari ketua satgas covid Doni utk dipikirkan ulang secara matang dan komprehensif. Memang ini menteri yang tidak mumpuni sbg Menteri @Kemendikbud_RI @Itjen_Kemdikbud,0
2020-11-21T06:16:07+00:00,"Untuk menangani Covid-19 dan dampaknya, kata Safrizal, Pemerintah Pusat dan daerah pun telah mengeluarkan sejumlah peraturan, baik itu berupa Peraturan Pemerintah, Peraturan Presiden, Peraturan Menteri, Peraturan Daerah, dan Peraturan Kepala Daerah. #DisplinProkesPilkada",2
2020-11-21T06:44:01+00:00,"2.Untuk memperkuat penegakan protokol kesehatan, Menteri Dalam Negeri (Mendagri) Muhammad Tito Karnavian mengeluarkan Instruksi Mendagri Nomor 6 Tahun 2020 tentang Penegakan Protokol Kesehatan untuk Pengendalian Covid-19. #DisiplinProkesPilkada @kemendagri",2
2020-11-21T06:44:04+00:00,"8.Untuk menangani Covid-19 dan dampaknya, kata Safrizal, Pemerintah Pusat dan daerah pun telah mengeluarkan sejumlah peraturan, baik itu berupa PP, Peraturan Presiden, Peraturan Menteri, Peraturan Daerah, dan Peraturan Kepala Daerah. #DisiplinProkesPilkada @kemendagri",2
2020-11-21T06:52:06+00:00,"Hanya di Indonesia ketika Pemerintah Pusat mulai dari Presiden, Menteri dan Istitusi2 cuman urusin 2 HAL yaitu IBHRS / FPI dan Anies Baswedan...
 Soal laen yg lbh penting spt:
 Covid 19 - No
 Ekonomi Anjlok - No
 Lapangan Kerja - No
 KesRa - No
 Berantas Korupsi - No
 Hutang LN - YES",0
2020-11-21T06:57:07+00:00,@tirta_hudhi Dok minta pendapat yang kebijakan dari menteri sekolah boleh di adakan offline namun kasus covid selalu meningkat?,2
2020-11-21T07:14:30+00:00,"10.Sementara itu Peraturan Presiden Nomor 82 Tahun 2020 tentang Komite Penanganan Covid-6 dan Pemulihan Ekonomi Nasional, Peraturan Menteri Kesehatan Nomor 9 Tahun 2020 tentang Pedoman Pembatasan Sosial Berskala Besar dalam Penanganan Covid-19 #DisiplinProkesPilkada @kemendagri",2
2020-11-21T07:14:31+00:00,11.Demikian pula Peraturan Menteri Dalam Negeri Nomor 20 Tahun 2020 tentang Percepatan Penanganan Covid-19 di Lingkungan Pemda. #DisiplinProkesPilkada @kemendagri,2
2020-11-21T07:58:10+00:00,"Sementara itu Peraturan Presiden Nomor 82 Tahun 2020 tentang Komite Penanganan Covid-6 dan Pemulihan Ekonomi Nasional, Peraturan Menteri Kesehatan Nomor 9 Tahun 2020 tentang Pedoman Pembatasan Sosial Berskala Besar dalam Penanganan Covid-19 #PilkadaTetapOptimis",2
2020-11-21T08:41:06+00:00,"Untuk memperkuat penegakan protokol kesehatan, Menteri Dalam Negeri (Mendagri) Muhammad Tito Karnavian mengeluarkan Instruksi Mendagri Nomor 6 Tahun 2020 tentang Penegakan Protokol Kesehatan untuk Pengendalian Covid-19. #DisiplinProkesPilkada",2
2020-11-21T08:41:09+00:00,"Untuk menangani Covid-19 dan dampaknya, kata Safrizal, Pemerintah Pusat dan daerah pun telah mengeluarkan sejumlah peraturan, baik itu berupa Peraturan Pemerintah, Peraturan Presiden, Peraturan Menteri, Peraturan Daerah, dan Peraturan Kepala Daerah. #DisiplinProkesPilkada",2
2020-11-21T08:45:04+00:00,"Sementara itu Peraturan Presiden Nomor 82 Tahun 2020 tentang Komite Penanganan Covid-6 dan Pemulihan Ekonomi Nasional, Peraturan Menteri Kesehatan Nomor 9 Tahun 2020 tentang Pedoman Pembatasan Sosial Berskala Besar dalam Penanganan Covid-19 #DisiplinProkesPilkada",2
2020-11-21T08:45:05+00:00,Demikian pula Peraturan Menteri Dalam Negeri Nomor 20 Tahun 2020 tentang Percepatan Penanganan Covid-19 di Lingkungan Pemda. #DisiplinProkesPilkada,2
2020-11-21T12:00:36+00:00,"Dear bapak Menteri Pendidikan @nadiemmakarim , mungkin baiknya untuk belajar tatap muka jgn dulu untuk anak SD, krn anak SD masih rentan dikarenakan pemahaman soal Covid-19. Masuk sekolah, ketemu teman, jajan, main2, ngak peduli lagi soal Covid-19",0
2020-11-21T13:28:01+00:00,"@perambah_waktu @AbankTho2 @yaniarsim Sejak menteri pertanian ngurusin covid, menteri pertahanan nanam singkong, menteri kesehatan meneng bae selama wabah dan stafsus milenian memerintahkan BEM PTI menghadap yang namanya tupoksi bubar kabeh.",0
2020-11-21T14:43:05+00:00,"Apa apa'an sih @fadlizon ini.. Wakil rakyat seharusnya berpihak kepada rakyat, apa pun yg membahayakan keselamatan rakyat dari penyebaran COVID-19 harus dicegah, bukan malah membela pejabat pelanggar protokol COVID &amp; menyalahkan TNI! Mikir nggak sih Menteri Pertahanannya siapa?",0
2020-11-21T14:51:22+00:00,"@jokowi dlm memerangi wabah COVID-19 bnrÂ² total, sehingga tdk mengherankan jika penanganan Covid19 di Indonesia menjadi salah satu yg berhasil di dunia. Terbukti dengan diundangnya menteri kesehatan untuk memberikan gambaran penanganan Covid 19 di WHO.",1
2020-11-21T16:18:26+00:00,"@RadioElshinta Setuju... Jika covid kian meningkat, jangan salahkan menteri, karena menteri tidak boleh beda visi dgn presiden. Nanti di pecat.. Yg di salahkan yg melanggar. Yaitu Pemda, pihak sekolah dan orang tua murid.",2
2020-11-21T16:46:24+00:00,@liputan6dotcom Kerja keras nya prioritas nya di udang apa pak menteri? Kok kelihatan nya justru urusan lain yg diseriusin. Bukan Urusan pengendalian penyebaran Covid... Ap mungkin urusan itu sdh diserahkan ke pemda2...,0
2020-11-22T01:57:53+00:00,"Kita mau yg divaksin anti covid 19 terlebih dulu para pejabat mulai presiden menteri dll hingga level desa, udah gitu baru rakyat umum",2
2020-11-22T02:02:45+00:00,Berarti nanti klo habis pilkada timbul banyak cluster berani Menteri Tito bertanggung jawab atas persetujuan tentang pilkada?Dia harus siap dicopot krn menyetujui pilkada serentak yg dipaksakan ditengah pandemi Covid-19 yg semakin menjadi-jadi,0
2020-11-22T07:13:10+00:00,"Jokowi goyah, para Menteri kalang kabut menjalankan program. Covid 19 jadi alasan. Hanya Menkeu yang terlihat aktif. Itu dalam rangka mencari dan menambah hutang luar negeri yang sudah mencapai hampir 6000 Trilyun. Terakhir pinjaman ""recehan"" sebesar 9,1 Trilyun dari Jerman.",0
2020-11-22T08:34:19+00:00,"Menteri keuangan Sri Mulyani memprediksi pertumbuhan ekonomi Indonesia akan stagnan pada tahun depan, apalagi saat ini negara kita masih belum pulih dari Covid-19 ini.daya beli masyarakat Indonesia juga belum bisa di katakan membaik dan angka pengangguran meningkat.",2
2020-11-22T10:06:32+00:00,"Oleh karena itu, Menteri Perhubungan Budi Karya Sumadi (@BudiKaryaS) mengajak generasi muda untuk menciptakan inovasi berbasis digital di masa pandemi dalam rangka memulihkan mendorong pemulihan ekonomi nasional yang terdampak pandemi COVID-19.
 
 #PenghubungIndonesia",2
2020-11-22T10:42:26+00:00,"Covid hanya untuk yang melawan pemerintah. Kemarin DPR, Menteri staf pemerintah kena Covid-19 kemana aja? Mereka pro pemerintah kok kena sih?",0
2020-11-22T12:44:14+00:00,"@CNNIndonesia Mana Menteri Terawan? Ini yang berbicara Pak Terawan, Satgas Covid, KSP, Stafsus, atau siapa? Kita ini diperintah oleh orang yang tidak kita ketahui.",0
2020-11-22T13:47:49+00:00,"Sudah dibaca isi beritanya, tetapi tetap saja menteri terawan menghilang dari pemberitaan, atau malah dihilangkan atau sengaja menghilang. Kalau memang covid masih berbahaya ya diperketat, kalau memang tidak jangan",0
2020-11-22T15:45:27+00:00,"Kata ketua satgas covid libur panjang akhir tahun lebih baik dirumah saja, tapi kata pak wisnhutama menteri pariwisata kita harus menghidupkan kembali pariwisata dan ekonomi, sampai nyewa para influencer untuk mempromosikan tempat tempat wisata, 
 Wkwkw kurang lucu apa negeri ini?",0
2020-11-22T23:51:05+00:00,@annebras1 @Chopierro88 @yamikillua @ElgarLouee @BNPB_Indonesia Dulu pak Presiden dan Menteri Terawan malah dibully karena kalimatnya yg meremehkan covid.,0
2020-11-23T01:20:17+00:00,"@CNNIndonesia Coba di list dong Min, Menteri yg positif Covid-19",2
2020-11-23T01:51:29+00:00,"8. â€œSampaikan saja, bahwa saya terdampak covid-19 mohon didaftarkan dan nanti jajaran Pemda akan membantuâ€, tutur Mensos Juliari.
 Dalam kesempatan itu, Mensos mengucapkan terimakasih kepada PT Pos &amp; jajaran atas koordinasinya. Menteri menyebut mereka adalah pahlawan kemanusiaan.",2
2020-11-23T03:09:58+00:00,"Menteri, Kepala Lembaga dan Kepala Daerah bisa diberikan alarm dan peringatan agar segera melakukan langkah percepatan dalam penanganan kondisi pandemi Covid-19. Meninggalkan cara lama dan rutinitas bekerja yang biasa-biasa saja.",2
2020-11-23T03:15:01+00:00,"Menyimak kebijakan mendiknas yang memperbolehkan sekolah tatap muka per januari dengan syarat tidak ada kegiatan olahraga dan ekskul, ini kayaknya mas menteri waktu sekolah ga suka pelajaran olahraga deh dan lagi apa dia ga tau kalo penyebaran covid indoor lebih berbahaya",2
2020-11-23T04:11:42+00:00,Presiden Jokowi hari ini memimpin rapat terbatas (ratas) dengan sejumlah menteri dan Komite Satgas COVID-19 terkait penanganan pandemi virus corona dan pemulihan ekonomi nasional.,2
2020-11-23T04:31:06+00:00,"Wakil rakyat seharusnya berpihak pd rakyat, apa pun yg membahayakan keselamatan rakyat dari COVID19 hrs dicegah, bukan malah membela pejabat pelanggar protokol COVID dan menyalahkan TNI! Mikir nggak sih Menteri Pertahanannya siapa",0
2020-11-23T04:31:51+00:00,"Wakil rakyat seharusnya berpihak pd rakyat, apa pun yg membahayakan keselamatan rakyat dari COVID19 hrs dicegah, bukan malah membela pejabat pelanggar protokol COVID dan menyalahkan TNI! Mikir nggak sih Menteri Pertahanannya siapa,",0
2020-11-23T04:32:14+00:00,"Wakil rakyat seharusnya berpihak pd rakyat, apa pun yg membahayakan keselamatan rakyat dari COVID19 hrs dicegah, bukan malah membela pejabat pelanggar protokol COVID dan menyalahkan TNI! Mikir nggak sih Menteri Pertahanannya siapa",0
2020-11-23T04:37:10+00:00,Presiden Joko Widodo atau Jokowi memerintahkan Menteri Dalam Negeri (Mendagri) Tito Karnavian dan Kapolri Jenderal Idham Azis serta Satgas Penanganan Covid-19 di daerah untuk memberi perhatian khusus pada proses Pilkada Serentak 2020.,2
2020-11-23T05:39:37+00:00,"SobatKU, simak hasil pertemuan Menteri Keuangan &amp; Gubernur Bank Sentral Negara G20 yang membahas kebijakan fiskal &amp; moneter dalam rangka pemulihan ekonomi, relaksasi pembayaran utang bagi negara miskin &amp; berkembang, hingga akses &amp; pembiayaan pengadaan vaksin COVID-19.",2
2020-11-23T09:29:32+00:00,"@astridmpd Kamu jadi dokter menteri nya ngga percaya covid
 
 Kerja di ministry of magic juga menteri nya ngga percaya Voldemort masih hidup
 
 BUAT APA???!!",2
2020-11-23T09:33:54+00:00,Hayo... Pak Menteri â€œAâ€ kenapa tidak diumumkan kalau positif Covid-19. Biar didoakan oleh warga lho...,2
2020-11-23T09:49:02+00:00,"Gua sih gk doain jelek tp mungkin penanganan covid di Indonesia baru akan mulai serius &amp; masuk babak baru jk ada orang2 penting pd mati krn covid. Misal ketum partai, pengusaha kaya raya, menteri atau keluarga penguasa. ðŸ¤­",0
2020-11-23T13:26:05+00:00,"Negara bukan kekurangan org pintar tp kelebihan org bego kyk kau otak kadrun mirip reptil g berkembang, kalo memang negara banyak utang, hrsnya menkeu g dpt penghargaan sebagai menteri yg bs mengelola keuangan negara dngn baik di indonesia",0
2020-11-23T14:10:13+00:00,"Menteri Keuangan Sri Mulyani mengatakan tingkat pengangguran akibat pandemi covid-19 meningkat 2,67 juta orang. Alhasil, total pengangguran per Agustus 2020 menjadi 9,77 juta orang.
 
 #ZonaRequestMalam #MGTRADIO",2
2020-11-23T15:40:35+00:00,Perlu wamen karena menteri nya tidak maksimal kerja karena belum pulih dari covid-19 ya?,0
2020-11-24T01:37:52+00:00,Di tempat wisata ada sejumlah protokol yang harus kamu patuhi sesuai Keputusan Menteri Kesehatan Nomor HK.01.07/MENKES/382/2020 Tentang Protokol Kesehatan Bagi Masyarakat di Tempat dan Fasilitas Umum dalam Rangka Pencegahan dan Pengendalian Corona Virus Disease 2019 (COVID-19).,2
2020-11-24T04:30:00+00:00,"#InfoGenWaniPooll Menteri Keuangan Sri Mulyani Indrawati menyatakan, jumlah pengangguran di Indonesia bertambah 2,67 juta orang akibat pandemi Covid-19, dari 7,1 juta orang kini jadi 9,77 juta orang.",2
2020-11-24T07:39:40+00:00,"Menteri Riset dan Teknologi RI Bambang Brodjonegoro mengatakan ""vaksin merah-putih"" - sebutan bagi vaksin Covid-19 yang diteliti dan dikembangkan di Indonesia - akan melengkapi vaksin yang didatangkan dari luar negeri #VaksinEfektifMencegah",2
2020-11-24T07:59:42+00:00,Semoga menteri semua kena covid 19,0
2020-11-24T08:02:21+00:00,"Menteri BUMN memperhatikan distribusi vaksin covid-19 agar tidak ada vaksin ilegal
 #WaspadaVaksin",2
2020-11-24T08:04:49+00:00,"Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir mengingatkan potensi adanya vaksin Covid-19 ilegal yang diperjualbelikan di pasar gelap (black market). 
 #WaspadaVaksin",2
2020-11-24T08:05:13+00:00,"Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir mencatat adanya vaksin Covid-19 yg sudah mulai diperdagangkan di grey market
 #WaspadaVaksin",2
2020-11-24T08:08:23+00:00,"Menteri BUMN sangat memperhatikan distribusi tentang vaksin covid-19 dan meminta waspada terhadap vaksin ilegal
 #WaspadaVaksin",1
2020-11-24T08:09:41+00:00,"Menteri BUMN terus memperhatikan distribusi vaksin covid-19 agar tidak ada yang ilegal
 #WaspadaVaksin",1
2020-11-24T08:09:54+00:00,"Menteri BUMN terus meningkatkan keamanan distribusi vaksin covid-19 agar tidak ada vaksin ilegal
 #WaspadaVaksin",1
2020-11-24T08:10:30+00:00,"Menteri BUMN sangat memperhatikan distribusi vaksin covid-19 agar tidak ada vaksin ilegal
 #WaspadaVaksin",2
2020-11-24T08:10:36+00:00,"Vaksin covid-19 menyangkut nyawa manusia dan tidak main main, menteri BUMN menghimbau agar tetap waspada
 #WaspadaVaksin",2
2020-11-24T11:25:05+00:00,Menteri nya aja error masa udah rencana tatap muka covid aja blm reda,0
2020-11-24T11:41:38+00:00,Bukannya Pak Menteri diundang WHO karena sukses menanggulangi covid di sini?,1
2020-11-24T14:16:57+00:00,@ILCtv1 begini nih kalo gak ada nara sumber yg bukan dibidangnya karena ini masalah kesehatan seharusnya ada Menteri kesehatan agar jelas. Mana yg boleh mana yg tdk? sekarang kalo ada diskusi masalah Covid 19 jadi seperti Dagelan ðŸ˜­ðŸ˜ ðŸ˜­ Sedih,0
2020-11-25T01:25:07+00:00,"@sherpa701 Padahal habis kena covid-19,udah di uji Allah,kok ya masih bisa sampai KPK nangkep,jabatan itu amanah,tapi pada gak bisa menjaganya,harus bu susi pujiastuti yang sudah keliatan hasil kerjanya jadi menteri KKP lagi,Ya Allah jauhkanlah kami semua",0
2020-11-25T02:42:32+00:00,"Dengan segala kebobrokan birokrasi, korupsi, pengrusakan lingkungan, kejahatan HAM, kebijakan yg membunuh 15ribu orang karna covid. Berita tertangkapnya menteri KKP hari ini biasa aja buat gue. Bosnya mah tetap si lord atuh. Menteri yg tertangkap itu mah ga ada apa2nya.",0
2020-11-25T06:01:54+00:00,"â€œIni harus hati-hati melihatnya. Apakah dengan adanya libur panjang, masyarakat melakukan aktivitas, mobilitasnya tinggi, namun tidak menimbulkan belanja dan malahan menimbulkan tambahan kasus Covid-19,â€ kata Menteri Keuangan Sri Mulyani..",2
2020-11-25T06:05:52+00:00,"Aku tu cape ya buka twitter,nntn tv berita nya covid yg gada abisnya. Tapi pagi ini ku mulai hari dgnn baca berita menteri KKP ditangkep KPK, Bu Susi, dan Pak Novel Baswedan. Pdhl gua org biasa di tumpukan jerami, tapi cm nyimak doang tapi dapet banget euforia nya ðŸ˜‚",2
2020-11-25T08:27:43+00:00,"Ekonomi dah la lemah, negara bukan kategori negara maju. Menteri malas bersidang. Takut covid. Harap swasta bekerja keras naikkan hasil negara. Mereka cuma jadi menteri sembang. ðŸ¤¦â€â™€ï¸",0
2020-11-25T11:06:59+00:00,Pak Luhut menyetujui urusan benih lobster delapan Bln yl. Drpd diselundupkan. Trus pengawasan thdp menteri KKP yg baru ..apa kabar ko sampe korup gini. Trus pak Jokowi juga apa kabar ko ga peka urusan ini dulu.,0
2020-11-25T11:12:33+00:00,"Menteri yg ga punya hati nurani. Rakyat pada susah di musim pandemi covid 19 , dia malah sesuka hatinya korupsi..",0
2020-11-25T11:24:47+00:00,"Sebelum covid sempat ber audiensi dengan pak menteri @Edhy_Prabowo, waktu itu banyak harapan kepada beliau bisa menuntaskan masalah di KKP. Sekarang ?",2
2020-11-25T12:49:16+00:00,"Dimasa negara lagi resesi dan kalang kabut hadapi pandemi covid 19, kok ada ya seorang pejabat negara bahkan menteri tega melakukan persekongkolan tindakan korupsi, ini pejabat sdh tdk bermoral seharusnya dihukum seberat2 nya, kalo perlu dihukum mati",0
2020-11-25T13:22:38+00:00,"Peristiwa yg menimpa Menteri KKP di era covid 19 sungguh prihatin krn konsekwensinya maha berat""",2
2020-11-25T13:53:59+00:00,"Kenaikan belanja bansos ini untuk melindungi masyarakat sehingga terlihat kemampuan kita untuk mengurangi dampak negatif Covid-19 terhadap kemiskinan,â€ jelas Menteri Keuangan (Menkeu) Sri Mulyani Indrawati belum lama ini.
 .
 #IndonesiaMaju",2
2020-11-25T16:02:16+00:00,"@koronapius @kumparan Gua rasa engga, soalnya masih banyak yang ke trigger ""kenapa harus pak luhut"" apalagi pas menteri perhubungan kena covid",2
2020-11-25T17:51:34+00:00,"gara-gara Kak Edhy, Menteri XX bisa tidur nyenyak apa tidak, ya? soalnya, ada anak buahnya (embuh staf apa bocah separtai) dirasani banyak orang (dari berbagai provinsi) karena minta cashback 25% dari bantuan dampak covid yang nominalnya hanya seuprit...",2
2020-11-25T18:00:57+00:00,@VIVAcoid Wagub campursari masalah menteri? Musim hujan dan kurva covid kagak melandai pak.......konsen ke DKI aja napa sih.....,0
2020-11-25T18:41:22+00:00,"Baca berita sang menteri beli tas hermes yg harganya aduhai langsung auto compare menu makanku hari ini, ikan sarden dari Bansos covid...!",0
2020-11-25T23:27:48+00:00,"Dalam situasi sulit karena Pandemi Covid 19 kok ya tega tega nya korupsi dan foya foya si Edhy Prabowo Mantan Menteri KKP , hanya dua satu kata saja utk mereka .....ANJING KALIAN, @Gerindra , @prabowo",0
2020-11-25T23:45:16+00:00,"Mau percaya bagaimana, seorang menteri aja pulang dari Amerika yg kasus covid terbanyak d dunia, di biarkan bgt aja tanpa ada karantina, berbeda dgnn para TKI pulang kampung hrs test swap terus d karantina.. ga adil aturan ini..",0
2020-11-26T00:35:42+00:00,Kebutuhan hidup semakin mencekik di saat pendemi Covid 19 ini mengakibatkan seorang menteri mencari uang tambahan dari hasil ekspor benih lobster. Masyarakat harusnya faham apa yg dilakukan bapak ini untuk berjuang menghidupi keluarganya,2
2020-11-26T00:53:35+00:00,Menteri ini diselamatkan sama Covid Krn beliau pakai masker untuk nutupi malunya,2
2020-11-26T01:25:03+00:00,"@saturdateu karena luhut menteri koordinator kemaritiman yg membawahi beberapa kementerian termasuk kementerian perikanan kelautan ni. sama jua pas menhub kena covid, luhut jua menggantikan sementara karena kemenhub termasuk kementerian yg dibawahi luhut",1
2020-11-26T03:04:05+00:00,"Top! PERDANA MENTERI Indonesia, lagi Menteri Perhubungan positif covid juga dia yg gantiin",1
2020-11-26T03:24:45+00:00,Subsidi harga padi dikurangki. Menteri ingat masa covid ni penduduk makan mi terus,0
2020-11-26T03:37:45+00:00,"Mulai dari mak comblang Jokowi-Prabowo, ketua konfrensi IMF-World Bank, panpel kawinan Bobby-Kahiyang, jadi Menteri Perhubungan, ngurus Covid-19 sampai sekarang jadi plt Menteri Ikan. Opung Luhut itu memang serba guna sekali. Kerenlah.. Top!",1
2020-11-26T04:20:12+00:00,Di antara jutaan orang kompeten di Indonesia kenapa harus Luhut lagi sih? Pengganti menhub dia. Pengganti menteri KKP dia. Yg ngurus vaksin covid juga dia. Gak habis pikir ðŸ™‚,0
2020-11-26T04:20:53+00:00,"@fadlizon Sungguh ugal2an dan tak punya hati, disaat bangsa dan negara dalam keadaan sulit dalam menghadapi pandemi covid malah ada seorang menteri melakukan tindak pidana korupsi",0
2020-11-26T05:07:52+00:00,Berita penangkapan Menteri KKP Edhy Prabowo yang dilakukan KPK menambah mimpi buruk negeri ini yang tengah berjuang keluar dari hantaman pandemi Covid-19.,0
2020-11-26T05:07:56+00:00,Presiden meminta menteri untuk memiliki sense of crisis yang sama berkaitan dengan penanganan Covid-19. Pesan yang sama disampaikan Presiden pada Oktober lalu yang menyinggung buruknya komunikasi publik pejabatnya dalam menyampaikan UU Cipta Kerja.,2
2020-11-26T05:08:00+00:00,"Poin penting dari kasus yang menjerat Menteri Edhy Prabowo selagi menunggu proses hukum berjalan, kita bisa berlaku sebagaiman telah diterima semasa pandemi Covid-19 bahwa mencegah lebih baik daripada mengobati.",2
2020-11-26T05:51:22+00:00,@LAMBE_FESS Ya gpp emang tugas pak luhut kok..waktu ada menteri yg kena covid jg beliau yg jadi plt..sementara ya sebelum ada pengganti..,1
2020-11-26T06:02:55+00:00,"Karena pak luhut itu Bagus, gercep, kerja nya Oke, mungkin untuk sementara Pak Luhut dulu yng di tunjuk sebelum kasus Pak Edhy selesai, btw pak Luhut ini udah menteri Kemaritiman, terus ditunjuk jadi Koordinator Covid",1
2020-11-26T06:30:00+00:00,"Staf Khusus Menteri Koperasi dan UKM M Riza Damanik mengatakan, langkah tersebut diambil sebagai upaya memitigasi dampak pandemi Covid-19, yang diketahui dari sisi demand mengalami gangguan (penurunan), dan dari sisi supply produknya pun juga terganggu.",2
2020-11-26T06:40:09+00:00,"Kemenaker dari 2,1 juta yang terdampak pandemi Covid, rata-rata pekerja formal kebanyakan dirumahkan, bukan di-PHK. Sekitar 20-25% yang di-PHK"", jawab Menteri Ketenagakerjaan Ida Fauziyah dalam acara Ngobrol Bareng Gus Miftah di iNews.",2
2020-11-26T07:32:27+00:00,"Bagi Pak Menteri, solidaritas adalah kata kunci untuk menghadapi Covid-19 ini.
 
 ""Mari kita kuatkan langkah untuk bangkit bersama,"" tegas Suharso Manoarfa.
 
 Pak Menteri resmi membuka acara webinars ini.",2
2020-11-26T07:45:42+00:00,Apa sih hubungannya Sdgns tujuan ke-16 dengan menangani Covid-19? Tadi Pak Menteri mengibaratkan tujuan 16 sebagai ekosistem. Ini terkait dengan tujuan-tujuan lainnya.,2
2020-11-26T08:29:03+00:00,"Menteri yg bikin kalung ajaib covid siapa ya, lupa.",2
2020-11-26T11:41:40+00:00,"Bapak menteri, taukah Anda kami pembudidaya ikan air tawar sedih.. Kami yg krna pandemi covid bertahan sekuat tenaga agar ttp berproduksi, memanfaatkan sarpras dari kementerian bpk",0
2020-11-26T12:43:51+00:00,"Menteri mental monyet gus, banyak rekyat susah di tengah pandemi Covid 19 malah belanja barang mewah duit hasil korupsi lagi oalah Dy Eddy",0
2020-11-26T14:42:23+00:00,"jokowi Batalkan keputusan bersama 4 menteri ttg pelaksanaan proses belajar mengajar tatap muka. Jangan korbankan anak2. Lebih baik vaksin dulu tenaga pengajar/staf administrasi, anak2 dan ortu yg memenuhi syarat utk divaksin.",2
2020-11-27T02:57:16+00:00,"Hal tersebut diungkapkan Menteri Badan Usaha Milik Negara (BUMN), yang juga Wakil Ketua Komite Penanganan COVID-19 dan Pemulihan Ekonomi Nasional (KPCPEN) Erick Thohir dalam World Economic Forum (WEF) Special Virtual on Indonesia melalui video konferensi dari Istana Kepresidenan",2
2020-11-27T03:46:16+00:00,"Ya Tuhan bu @susipudjiastuti Jadi Menteri lagi lah... Indonesia uda urgent butuh orang kayak ibu lagi, sedih liat Indonesia. Terpuruk karena Covid, malah duitnya dikorup, dibeliin Rolex buat foya-foya",0
2020-11-27T05:56:03+00:00,"info dari rakyat yang terluput dari lensa jurnalis: mohon kepada menteri perdagangan, perhatikan harga minyak goreng di pasar tradisional mulai melambung. awas para pelaku kriminal pasar sedang memainkan harga minyak goreng di pasar, situasi covid 19 apa saja bisa terjadi",2
2020-11-27T07:04:32+00:00,"Menteri Koperasi dan UKM Teten Masduki menilai, pandemi Covid-19 memberikan pembelajaran bahwa dalam pengembangan UMKM ke depan harus berbasis kearifan lokal dan menghubungkannya ke dalam ekosistem digital.",2
2020-11-27T08:01:00+00:00,@yusuf_dumdum @KemensosRI @juliaribatubara Pa menteri tolong itu janda2 karyawan bumn / pemerintah dikasih bantuan. Pensiunan mereka kecil. Terbebani jg dgnn adanya covid-19,0
2020-11-27T09:20:55+00:00,"*iNDONESIA, DONE! TERBANYAK KASUS COVID NYA ITU AKIBAT ADANYA KERUMUNAN DI BANDARA KETIKA MENANGKAP SI MENTERI BOWO DAN ROMBONGAN KORUPTOR NYA SIH HAHAHA",0
2020-11-27T12:56:50+00:00,"Menteri ter-gak jelas sepanjang sejarah. Semua2 diurus. Covid dia yg ngurus, sekarang soal kelautan dia jg yg pegang. ðŸ™ƒðŸ˜‚. Harusnya lord luhut bisa dapat penghargaan Museum rekor Indonesia dengan menjadi menteri dengan jabatan terbanyak",0
